HomeTeam,AwayTeam,MeanGoalsHome,MeanShotsOnTargetHome,MeanGoalsAway,MeanShotsOnTargetAway,HomeTeam_FTR_Mode,AwayTeam_FTR_Mode,HomeTeamWinStreak,AwayTeamWinStreak,HomeTeamLossStreak,AwayTeamLossStreak
Cercle Brugge,Antwerp,1.408450704225352,4.872549019607843,1.1875,4.319327731092437,"('Cercle Brugge', 'H')","('Antwerp', 'H')",6,6,9,7
Gent,Eupen,1.8629032258064515,5.890756302521009,0.9652777777777778,3.5350877192982457,"('Gent', 'H')","('Eupen', 'H')",12,4,4,7
Charleroi,Gent,1.3746478873239436,4.939130434782609,1.462162162162162,5.237288135593221,"('Charleroi', 'H')","('Gent', 'A')",9,6,4,4
Antwerp,Waasland-Beveren,1.6761363636363635,5.194915254237288,1.094890510948905,3.774193548387097,"('Antwerp', 'H')","('Waasland-Beveren', 'H')",8,3,4,5
Eupen,Mouscron,1.2657342657342658,4.168141592920354,1.1132075471698113,3.819672131147541,"('Eupen', 'A')","('Mouscron', 'H')",2,2,5,10
Kortrijk,Club Brugge,1.466403162055336,4.7094017094017095,1.6978609625668448,5.38135593220339,"('Kortrijk', 'H')","('Club Brugge', 'A')",5,7,7,4
Lokeren,St Truiden,1.332167832167832,4.233333333333333,1.0224358974358974,3.73109243697479,"('Lokeren', 'H')","('St Truiden', 'H')",7,3,5,11
Cercle Brugge,Anderlecht,1.408450704225352,4.872549019607843,1.628032345013477,4.3418803418803416,"('Cercle Brugge', 'H')","('Anderlecht', 'A')",6,12,9,5
Genk,Oostende,1.946236559139785,5.823529411764706,0.9939024390243902,4.073684210526316,"('Genk', 'H')","('Oostende', 'H')",8,3,5,13
Standard,Waregem,1.814516129032258,5.102564102564102,1.2826855123674912,4.145833333333333,"('Standard', 'H')","('Waregem', 'H')",12,6,4,6
Gent,Cercle Brugge,1.8629032258064515,5.890756302521009,0.986013986013986,3.9320388349514563,"('Gent', 'H')","('Cercle Brugge', 'H')",12,3,4,14
Mouscron,Anderlecht,1.669811320754717,4.193548387096774,1.628032345013477,4.3418803418803416,"('Mouscron', 'H')","('Anderlecht', 'A')",9,12,4,5
St Truiden,Kortrijk,1.3624595469255663,4.38135593220339,1.0317460317460319,3.8448275862068964,"('St Truiden', 'H')","('Kortrijk', 'H')",5,3,4,7
Standard,Oostende,1.814516129032258,5.102564102564102,0.9939024390243902,4.073684210526316,"('Standard', 'H')","('Oostende', 'H')",12,3,4,13
Waasland-Beveren,Lokeren,1.1470588235294117,4.950819672131147,1.2269503546099292,3.4,"('Waasland-Beveren', 'A')","('Lokeren', 'H')",3,5,4,11
Club Brugge,Antwerp,2.306451612903226,6.5210084033613445,1.1875,4.319327731092437,"('Club Brugge', 'H')","('Antwerp', 'H')",21,6,2,7
Eupen,Genk,1.2657342657342658,4.168141592920354,1.5148247978436657,4.9576271186440675,"('Eupen', 'A')","('Genk', 'H')",2,7,5,8
Waregem,Charleroi,1.6418439716312057,4.568421052631579,1.1497175141242937,4.461538461538462,"('Waregem', 'H')","('Charleroi', 'H')",9,4,5,9
Antwerp,Mouscron,1.6761363636363635,5.194915254237288,1.1132075471698113,3.819672131147541,"('Antwerp', 'H')","('Mouscron', 'H')",8,2,4,10
Cercle Brugge,Eupen,1.408450704225352,4.872549019607843,0.9652777777777778,3.5350877192982457,"('Cercle Brugge', 'H')","('Eupen', 'H')",6,4,9,7
Charleroi,Standard,1.3746478873239436,4.939130434782609,1.4112903225806452,4.1525423728813555,"('Charleroi', 'H')","('Standard', 'A')",9,6,4,5
Genk,Gent,1.946236559139785,5.823529411764706,1.462162162162162,5.237288135593221,"('Genk', 'H')","('Gent', 'A')",8,6,5,4
Kortrijk,Waregem,1.466403162055336,4.7094017094017095,1.2826855123674912,4.145833333333333,"('Kortrijk', 'H')","('Waregem', 'H')",5,6,7,6
Oostende,St Truiden,1.5,4.864583333333333,1.0224358974358974,3.73109243697479,"('Oostende', 'A')","('St Truiden', 'H')",5,3,6,11
Anderlecht,Waasland-Beveren,2.3002680965147455,5.508474576271187,1.094890510948905,3.774193548387097,"('Anderlecht', 'H')","('Waasland-Beveren', 'H')",17,3,3,5
Lokeren,Club Brugge,1.332167832167832,4.233333333333333,1.6978609625668448,5.38135593220339,"('Lokeren', 'H')","('Club Brugge', 'A')",7,7,5,4
St Truiden,Genk,1.3624595469255663,4.38135593220339,1.5148247978436657,4.9576271186440675,"('St Truiden', 'H')","('Genk', 'H')",5,7,4,8
Eupen,Lokeren,1.2657342657342658,4.168141592920354,1.2269503546099292,3.4,"('Eupen', 'A')","('Lokeren', 'H')",2,5,5,11
Standard,Kortrijk,1.814516129032258,5.102564102564102,1.0317460317460319,3.8448275862068964,"('Standard', 'H')","('Kortrijk', 'H')",12,3,4,7
Waasland-Beveren,Cercle Brugge,1.1470588235294117,4.950819672131147,0.986013986013986,3.9320388349514563,"('Waasland-Beveren', 'A')","('Cercle Brugge', 'H')",3,3,4,14
Waregem,Antwerp,1.6418439716312057,4.568421052631579,1.1875,4.319327731092437,"('Waregem', 'H')","('Antwerp', 'H')",9,6,5,7
Club Brugge,Charleroi,2.306451612903226,6.5210084033613445,1.1497175141242937,4.461538461538462,"('Club Brugge', 'H')","('Charleroi', 'H')",21,4,2,9
Gent,Anderlecht,1.8629032258064515,5.890756302521009,1.628032345013477,4.3418803418803416,"('Gent', 'H')","('Anderlecht', 'A')",12,12,4,5
Mouscron,Oostende,1.669811320754717,4.193548387096774,0.9939024390243902,4.073684210526316,"('Mouscron', 'H')","('Oostende', 'H')",9,3,4,13
Antwerp,Standard,1.6761363636363635,5.194915254237288,1.4112903225806452,4.1525423728813555,"('Antwerp', 'H')","('Standard', 'A')",8,6,4,5
Cercle Brugge,St Truiden,1.408450704225352,4.872549019607843,1.0224358974358974,3.73109243697479,"('Cercle Brugge', 'H')","('St Truiden', 'H')",6,3,9,11
Charleroi,Waasland-Beveren,1.3746478873239436,4.939130434782609,1.094890510948905,3.774193548387097,"('Charleroi', 'H')","('Waasland-Beveren', 'H')",9,3,4,5
Genk,Mouscron,1.946236559139785,5.823529411764706,1.1132075471698113,3.819672131147541,"('Genk', 'H')","('Mouscron', 'H')",8,2,5,10
Lokeren,Waregem,1.332167832167832,4.233333333333333,1.2826855123674912,4.145833333333333,"('Lokeren', 'H')","('Waregem', 'H')",7,6,5,6
Anderlecht,Eupen,2.3002680965147455,5.508474576271187,0.9652777777777778,3.5350877192982457,"('Anderlecht', 'H')","('Eupen', 'H')",17,4,3,7
Kortrijk,Gent,1.466403162055336,4.7094017094017095,1.462162162162162,5.237288135593221,"('Kortrijk', 'H')","('Gent', 'A')",5,6,7,4
Oostende,Club Brugge,1.5,4.864583333333333,1.6978609625668448,5.38135593220339,"('Oostende', 'A')","('Club Brugge', 'A')",5,7,6,4
Mouscron,Charleroi,1.669811320754717,4.193548387096774,1.1497175141242937,4.461538461538462,"('Mouscron', 'H')","('Charleroi', 'H')",9,4,4,9
Kortrijk,Lokeren,1.466403162055336,4.7094017094017095,1.2269503546099292,3.4,"('Kortrijk', 'H')","('Lokeren', 'H')",5,5,7,11
Oostende,Antwerp,1.5,4.864583333333333,1.1875,4.319327731092437,"('Oostende', 'A')","('Antwerp', 'H')",5,6,6,7
Waasland-Beveren,Genk,1.1470588235294117,4.950819672131147,1.5148247978436657,4.9576271186440675,"('Waasland-Beveren', 'A')","('Genk', 'H')",3,7,4,8
Waregem,Cercle Brugge,1.6418439716312057,4.568421052631579,0.986013986013986,3.9320388349514563,"('Waregem', 'H')","('Cercle Brugge', 'H')",9,3,5,14
Club Brugge,Gent,2.306451612903226,6.5210084033613445,1.462162162162162,5.237288135593221,"('Club Brugge', 'H')","('Gent', 'A')",21,6,2,4
St Truiden,Eupen,1.3624595469255663,4.38135593220339,0.9652777777777778,3.5350877192982457,"('St Truiden', 'H')","('Eupen', 'H')",5,4,4,7
Standard,Anderlecht,1.814516129032258,5.102564102564102,1.628032345013477,4.3418803418803416,"('Standard', 'H')","('Anderlecht', 'A')",12,12,4,5
Genk,Standard,1.946236559139785,5.823529411764706,1.4112903225806452,4.1525423728813555,"('Genk', 'H')","('Standard', 'A')",8,6,5,5
Charleroi,Oostende,1.3746478873239436,4.939130434782609,0.9939024390243902,4.073684210526316,"('Charleroi', 'H')","('Oostende', 'H')",9,3,4,13
Eupen,Kortrijk,1.2657342657342658,4.168141592920354,1.0317460317460319,3.8448275862068964,"('Eupen', 'A')","('Kortrijk', 'H')",2,3,5,7
Lokeren,Antwerp,1.332167832167832,4.233333333333333,1.1875,4.319327731092437,"('Lokeren', 'H')","('Antwerp', 'H')",7,6,5,7
St Truiden,Waasland-Beveren,1.3624595469255663,4.38135593220339,1.094890510948905,3.774193548387097,"('St Truiden', 'H')","('Waasland-Beveren', 'H')",5,3,4,5
Anderlecht,Waregem,2.3002680965147455,5.508474576271187,1.2826855123674912,4.145833333333333,"('Anderlecht', 'H')","('Waregem', 'H')",17,6,3,6
Cercle Brugge,Club Brugge,1.408450704225352,4.872549019607843,1.6978609625668448,5.38135593220339,"('Cercle Brugge', 'H')","('Club Brugge', 'A')",6,7,9,4
Gent,Mouscron,1.8629032258064515,5.890756302521009,1.1132075471698113,3.819672131147541,"('Gent', 'H')","('Mouscron', 'H')",12,2,4,10
Standard,Lokeren,1.814516129032258,5.102564102564102,1.2269503546099292,3.4,"('Standard', 'H')","('Lokeren', 'H')",12,5,4,11
Kortrijk,Charleroi,1.466403162055336,4.7094017094017095,1.1497175141242937,4.461538461538462,"('Kortrijk', 'H')","('Charleroi', 'H')",5,4,7,9
Oostende,Eupen,1.5,4.864583333333333,0.9652777777777778,3.5350877192982457,"('Oostende', 'A')","('Eupen', 'H')",5,4,6,7
Waasland-Beveren,Gent,1.1470588235294117,4.950819672131147,1.462162162162162,5.237288135593221,"('Waasland-Beveren', 'A')","('Gent', 'A')",3,6,4,4
Waregem,St Truiden,1.6418439716312057,4.568421052631579,1.0224358974358974,3.73109243697479,"('Waregem', 'H')","('St Truiden', 'H')",9,3,5,11
Antwerp,Anderlecht,1.6761363636363635,5.194915254237288,1.628032345013477,4.3418803418803416,"('Antwerp', 'H')","('Anderlecht', 'A')",8,12,4,5
Club Brugge,Genk,2.306451612903226,6.5210084033613445,1.5148247978436657,4.9576271186440675,"('Club Brugge', 'H')","('Genk', 'H')",21,7,2,8
Mouscron,Cercle Brugge,1.669811320754717,4.193548387096774,0.986013986013986,3.9320388349514563,"('Mouscron', 'H')","('Cercle Brugge', 'H')",9,3,4,14
Gent,Standard,1.8629032258064515,5.890756302521009,1.4112903225806452,4.1525423728813555,"('Gent', 'H')","('Standard', 'A')",12,6,4,5
Cercle Brugge,Oostende,1.408450704225352,4.872549019607843,0.9939024390243902,4.073684210526316,"('Cercle Brugge', 'H')","('Oostende', 'H')",6,3,9,13
Eupen,Waregem,1.2657342657342658,4.168141592920354,1.2826855123674912,4.145833333333333,"('Eupen', 'A')","('Waregem', 'H')",2,6,5,6
Mouscron,Lokeren,1.669811320754717,4.193548387096774,1.2269503546099292,3.4,"('Mouscron', 'H')","('Lokeren', 'H')",9,5,4,11
Waasland-Beveren,Kortrijk,1.1470588235294117,4.950819672131147,1.0317460317460319,3.8448275862068964,"('Waasland-Beveren', 'A')","('Kortrijk', 'H')",3,3,4,7
Anderlecht,Club Brugge,2.3002680965147455,5.508474576271187,1.6978609625668448,5.38135593220339,"('Anderlecht', 'H')","('Club Brugge', 'A')",17,7,3,4
Genk,Antwerp,1.946236559139785,5.823529411764706,1.1875,4.319327731092437,"('Genk', 'H')","('Antwerp', 'H')",8,6,5,7
St Truiden,Charleroi,1.3624595469255663,4.38135593220339,1.1497175141242937,4.461538461538462,"('St Truiden', 'H')","('Charleroi', 'H')",5,4,4,9
Standard,Mouscron,1.814516129032258,5.102564102564102,1.1132075471698113,3.819672131147541,"('Standard', 'H')","('Mouscron', 'H')",12,2,4,10
Charleroi,Genk,1.3746478873239436,4.939130434782609,1.5148247978436657,4.9576271186440675,"('Charleroi', 'H')","('Genk', 'H')",9,7,4,8
Club Brugge,St Truiden,2.306451612903226,6.5210084033613445,1.0224358974358974,3.73109243697479,"('Club Brugge', 'H')","('St Truiden', 'H')",21,3,2,11
Kortrijk,Cercle Brugge,1.466403162055336,4.7094017094017095,0.986013986013986,3.9320388349514563,"('Kortrijk', 'H')","('Cercle Brugge', 'H')",5,3,7,14
Oostende,Waasland-Beveren,1.5,4.864583333333333,1.094890510948905,3.774193548387097,"('Oostende', 'A')","('Waasland-Beveren', 'H')",5,3,6,5
Antwerp,Eupen,1.6761363636363635,5.194915254237288,0.9652777777777778,3.5350877192982457,"('Antwerp', 'H')","('Eupen', 'H')",8,4,4,7
Lokeren,Anderlecht,1.332167832167832,4.233333333333333,1.628032345013477,4.3418803418803416,"('Lokeren', 'H')","('Anderlecht', 'A')",7,12,5,5
Waregem,Gent,1.6418439716312057,4.568421052631579,1.462162162162162,5.237288135593221,"('Waregem', 'H')","('Gent', 'A')",9,6,5,4
Anderlecht,Kortrijk,2.3002680965147455,5.508474576271187,1.0317460317460319,3.8448275862068964,"('Anderlecht', 'H')","('Kortrijk', 'H')",17,3,3,7
Antwerp,Charleroi,1.6761363636363635,5.194915254237288,1.1497175141242937,4.461538461538462,"('Antwerp', 'H')","('Charleroi', 'H')",8,4,4,9
Cercle Brugge,Standard,1.408450704225352,4.872549019607843,1.4112903225806452,4.1525423728813555,"('Cercle Brugge', 'H')","('Standard', 'A')",6,6,9,5
Eupen,Club Brugge,1.2657342657342658,4.168141592920354,1.6978609625668448,5.38135593220339,"('Eupen', 'A')","('Club Brugge', 'A')",2,7,5,4
Genk,Lokeren,1.946236559139785,5.823529411764706,1.2269503546099292,3.4,"('Genk', 'H')","('Lokeren', 'H')",8,5,5,11
Gent,Oostende,1.8629032258064515,5.890756302521009,0.9939024390243902,4.073684210526316,"('Gent', 'H')","('Oostende', 'H')",12,3,4,13
Mouscron,St Truiden,1.669811320754717,4.193548387096774,1.0224358974358974,3.73109243697479,"('Mouscron', 'H')","('St Truiden', 'H')",9,3,4,11
Waasland-Beveren,Waregem,1.1470588235294117,4.950819672131147,1.2826855123674912,4.145833333333333,"('Waasland-Beveren', 'A')","('Waregem', 'H')",3,6,4,6
Charleroi,Eupen,1.3746478873239436,4.939130434782609,0.9652777777777778,3.5350877192982457,"('Charleroi', 'H')","('Eupen', 'H')",9,4,4,7
Club Brugge,Mouscron,2.306451612903226,6.5210084033613445,1.1132075471698113,3.819672131147541,"('Club Brugge', 'H')","('Mouscron', 'H')",21,2,2,10
Kortrijk,Antwerp,1.466403162055336,4.7094017094017095,1.1875,4.319327731092437,"('Kortrijk', 'H')","('Antwerp', 'H')",5,6,7,7
Lokeren,Cercle Brugge,1.332167832167832,4.233333333333333,0.986013986013986,3.9320388349514563,"('Lokeren', 'H')","('Cercle Brugge', 'H')",7,3,5,14
Oostende,Anderlecht,1.5,4.864583333333333,1.628032345013477,4.3418803418803416,"('Oostende', 'A')","('Anderlecht', 'A')",5,12,6,5
St Truiden,Gent,1.3624595469255663,4.38135593220339,1.462162162162162,5.237288135593221,"('St Truiden', 'H')","('Gent', 'A')",5,6,4,4
Standard,Waasland-Beveren,1.814516129032258,5.102564102564102,1.094890510948905,3.774193548387097,"('Standard', 'H')","('Waasland-Beveren', 'H')",12,3,4,5
Waregem,Genk,1.6418439716312057,4.568421052631579,1.5148247978436657,4.9576271186440675,"('Waregem', 'H')","('Genk', 'H')",9,7,5,8
St. Gilloise,Anderlecht,1.9649122807017543,5.785714285714286,1.628032345013477,4.3418803418803416,"('St. Gilloise', 'H')","('Anderlecht', 'A')",8,12,2,5
Eupen,Westerlo,1.2657342657342658,4.168141592920354,1.1576923076923078,4.205128205128205,"('Eupen', 'A')","('Westerlo', 'H')",2,3,5,6
Charleroi,Oud-Heverlee Leuven,1.3746478873239436,4.939130434782609,1.1940298507462686,4.324324324324325,"('Charleroi', 'H')","('Oud-Heverlee Leuven', 'H')",9,2,4,9
RWD Molenbeek,Genk,1.0555555555555556,4.388888888888889,1.5148247978436657,4.9576271186440675,"('RWD Molenbeek', 'A')","('Genk', 'H')",2,7,2,8
Antwerp,Cercle Brugge,1.6761363636363635,5.194915254237288,0.986013986013986,3.9320388349514563,"('Antwerp', 'H')","('Cercle Brugge', 'H')",8,3,4,14
Gent,Kortrijk,1.8629032258064515,5.890756302521009,1.0317460317460319,3.8448275862068964,"('Gent', 'H')","('Kortrijk', 'H')",12,3,4,7
Club Brugge,Mechelen,2.306451612903226,6.5210084033613445,1.1464285714285714,4.108910891089109,"('Club Brugge', 'H')","('Mechelen', 'H')",21,5,2,6
St Truiden,Standard,1.3624595469255663,4.38135593220339,1.4112903225806452,4.1525423728813555,"('St Truiden', 'H')","('Standard', 'A')",5,6,4,5
Standard,St. Gilloise,1.814516129032258,5.102564102564102,2.1578947368421053,5.5964912280701755,"('Standard', 'H')","('St. Gilloise', 'A')",12,7,4,2
Genk,Eupen,1.946236559139785,5.823529411764706,0.9652777777777778,3.5350877192982457,"('Genk', 'H')","('Eupen', 'H')",8,4,5,7
Cercle Brugge,Charleroi,1.408450704225352,4.872549019607843,1.1497175141242937,4.461538461538462,"('Cercle Brugge', 'H')","('Charleroi', 'H')",6,4,9,9
Oud-Heverlee Leuven,RWD Molenbeek,1.544776119402985,4.712328767123288,1.1111111111111112,3.7222222222222223,"('Oud-Heverlee Leuven', 'H')","('RWD Molenbeek', 'H')",4,1,3,8
Anderlecht,Antwerp,2.3002680965147455,5.508474576271187,1.1875,4.319327731092437,"('Anderlecht', 'H')","('Antwerp', 'H')",17,6,3,7
Mechelen,Gent,1.5642857142857143,5.173076923076923,1.462162162162162,5.237288135593221,"('Mechelen', 'H')","('Gent', 'A')",6,6,4,4
Westerlo,Club Brugge,1.4980988593155893,4.75,1.6978609625668448,5.38135593220339,"('Westerlo', 'H')","('Club Brugge', 'A')",5,7,7,4
Kortrijk,St Truiden,1.466403162055336,4.7094017094017095,1.0224358974358974,3.73109243697479,"('Kortrijk', 'H')","('St Truiden', 'H')",5,3,7,11
Antwerp,Kortrijk,1.6761363636363635,5.194915254237288,1.0317460317460319,3.8448275862068964,"('Antwerp', 'H')","('Kortrijk', 'H')",8,3,4,7
RWD Molenbeek,Mechelen,1.0555555555555556,4.388888888888889,1.1464285714285714,4.108910891089109,"('RWD Molenbeek', 'A')","('Mechelen', 'H')",2,5,2,6
St. Gilloise,Oud-Heverlee Leuven,1.9649122807017543,5.785714285714286,1.1940298507462686,4.324324324324325,"('St. Gilloise', 'H')","('Oud-Heverlee Leuven', 'H')",8,2,2,9
St Truiden,Anderlecht,1.3624595469255663,4.38135593220339,1.628032345013477,4.3418803418803416,"('St Truiden', 'H')","('Anderlecht', 'A')",5,12,4,5
Cercle Brugge,Genk,1.408450704225352,4.872549019607843,1.5148247978436657,4.9576271186440675,"('Cercle Brugge', 'H')","('Genk', 'H')",6,7,9,8
Eupen,Club Brugge,1.2657342657342658,4.168141592920354,1.6978609625668448,5.38135593220339,"('Eupen', 'A')","('Club Brugge', 'A')",2,7,5,4
Charleroi,Standard,1.3746478873239436,4.939130434782609,1.4112903225806452,4.1525423728813555,"('Charleroi', 'H')","('Standard', 'A')",9,6,4,5
Westerlo,Gent,1.4980988593155893,4.75,1.462162162162162,5.237288135593221,"('Westerlo', 'H')","('Gent', 'A')",5,6,7,4
Oud-Heverlee Leuven,Antwerp,1.544776119402985,4.712328767123288,1.1875,4.319327731092437,"('Oud-Heverlee Leuven', 'H')","('Antwerp', 'H')",4,6,3,7
Standard,Cercle Brugge,1.814516129032258,5.102564102564102,0.986013986013986,3.9320388349514563,"('Standard', 'H')","('Cercle Brugge', 'H')",12,3,4,14
Mechelen,St. Gilloise,1.5642857142857143,5.173076923076923,2.1578947368421053,5.5964912280701755,"('Mechelen', 'H')","('St. Gilloise', 'A')",6,7,4,2
Anderlecht,Westerlo,2.3002680965147455,5.508474576271187,1.1576923076923078,4.205128205128205,"('Anderlecht', 'H')","('Westerlo', 'H')",17,3,3,6
Genk,Charleroi,1.946236559139785,5.823529411764706,1.1497175141242937,4.461538461538462,"('Genk', 'H')","('Charleroi', 'H')",8,4,5,9
Gent,St Truiden,1.8629032258064515,5.890756302521009,1.0224358974358974,3.73109243697479,"('Gent', 'H')","('St Truiden', 'H')",12,3,4,11
Club Brugge,RWD Molenbeek,2.306451612903226,6.5210084033613445,1.1111111111111112,3.7222222222222223,"('Club Brugge', 'H')","('RWD Molenbeek', 'H')",21,1,2,8
Kortrijk,Eupen,1.466403162055336,4.7094017094017095,0.9652777777777778,3.5350877192982457,"('Kortrijk', 'H')","('Eupen', 'H')",5,4,7,7
Westerlo,Mechelen,1.4980988593155893,4.75,1.1464285714285714,4.108910891089109,"('Westerlo', 'H')","('Mechelen', 'H')",5,5,7,6
Eupen,Oud-Heverlee Leuven,1.2657342657342658,4.168141592920354,1.1940298507462686,4.324324324324325,"('Eupen', 'A')","('Oud-Heverlee Leuven', 'H')",2,2,5,9
Kortrijk,Standard,1.466403162055336,4.7094017094017095,1.4112903225806452,4.1525423728813555,"('Kortrijk', 'H')","('Standard', 'A')",5,6,7,5
St Truiden,Cercle Brugge,1.3624595469255663,4.38135593220339,0.986013986013986,3.9320388349514563,"('St Truiden', 'H')","('Cercle Brugge', 'H')",5,3,4,14
Anderlecht,Charleroi,2.3002680965147455,5.508474576271187,1.1497175141242937,4.461538461538462,"('Anderlecht', 'H')","('Charleroi', 'H')",17,4,3,9
Oud-Heverlee Leuven,Kortrijk,1.544776119402985,4.712328767123288,1.0317460317460319,3.8448275862068964,"('Oud-Heverlee Leuven', 'H')","('Kortrijk', 'H')",4,3,3,7
Cercle Brugge,Westerlo,1.408450704225352,4.872549019607843,1.1576923076923078,4.205128205128205,"('Cercle Brugge', 'H')","('Westerlo', 'H')",6,3,9,6
Mechelen,Eupen,1.5642857142857143,5.173076923076923,0.9652777777777778,3.5350877192982457,"('Mechelen', 'H')","('Eupen', 'H')",6,4,4,7
Standard,RWD Molenbeek,1.814516129032258,5.102564102564102,1.1111111111111112,3.7222222222222223,"('Standard', 'H')","('RWD Molenbeek', 'H')",12,1,4,8
Gent,Club Brugge,1.8629032258064515,5.890756302521009,1.6978609625668448,5.38135593220339,"('Gent', 'H')","('Club Brugge', 'A')",12,7,4,4
St. Gilloise,Antwerp,1.9649122807017543,5.785714285714286,1.1875,4.319327731092437,"('St. Gilloise', 'H')","('Antwerp', 'H')",8,6,2,7
Genk,Anderlecht,1.946236559139785,5.823529411764706,1.628032345013477,4.3418803418803416,"('Genk', 'H')","('Anderlecht', 'A')",8,12,5,5
Charleroi,St Truiden,1.3746478873239436,4.939130434782609,1.0224358974358974,3.73109243697479,"('Charleroi', 'H')","('St Truiden', 'H')",9,3,4,11
Westerlo,Antwerp,1.4980988593155893,4.75,1.1875,4.319327731092437,"('Westerlo', 'H')","('Antwerp', 'H')",5,6,7,7
RWD Molenbeek,Cercle Brugge,1.0555555555555556,4.388888888888889,0.986013986013986,3.9320388349514563,"('RWD Molenbeek', 'A')","('Cercle Brugge', 'H')",2,3,2,14
